,ID_transaccion,Rut,Fecha,Monto,Local
11507,12134,23197030,49:35.7,72647,L16
11508,19843,23197030,04:30.2,54022,L6
11509,12694,23197030,41:57.3,84016,L16
11510,12646,23197030,45:20.1,74590,L15
11511,15128,23197030,10:26.4,13493,L15
11512,10306,23197030,07:22.9,87715,L4
11513,20558,23197030,26:54.0,86158,L3
11514,13363,23197030,35:21.2,44647,L9
11515,12162,23197030,28:49.6,4038,L16
11516,11981,23197030,58:45.9,29205,L5
11517,11038,23197030,18:30.5,16338,L12
11518,14605,23197030,28:30.6,56300,L10
11519,16529,23197030,33:33.5,4606,L17
11520,12673,23197030,39:11.9,31735,L4
11521,12793,23197030,35:54.3,37230,L2
11522,11718,23197357,44:06.7,9762,L2
11523,18881,23197357,09:12.6,20702,L14
11524,20289,23197357,49:30.1,38287,L6
11525,20869,23197357,44:45.0,15890,L17
11526,15863,23197357,07:05.9,58185,L5
11527,10684,23197357,20:28.8,61330,L1
11528,20209,23197357,53:00.6,32129,L16
11529,19566,23197357,13:52.8,84684,L10
11530,19817,23197357,07:50.1,83201,L2
11531,16492,23197357,51:32.2,88178,L13
11532,21491,23197357,43:49.4,70315,L17
11533,12738,23197357,24:30.9,72933,L11
11534,19213,23200270,56:24.6,62305,L12
11535,15453,23200270,39:11.0,47778,L14
11536,14404,23200270,49:58.8,53225,L5
11537,14787,23200270,27:09.8,83577,L4
11538,17118,23200270,20:04.2,57179,L15
11539,16078,23200270,20:32.9,6500,L5
11540,15886,23200270,46:48.2,35441,L10
11541,15272,23200270,44:42.9,75083,L15
11542,13851,23200270,04:22.6,25649,L1
11543,18624,23200270,40:04.3,40095,L11
11544,12160,23200270,21:18.2,41021,L14
11545,10650,23200270,34:52.0,64261,L8
11546,16238,23200270,42:14.5,59786,L13
11547,13370,23200270,54:56.5,18760,L16
11548,17453,23200270,40:59.0,12207,L6
11549,21246,23200270,28:51.4,70356,L16
11550,15581,23200270,14:06.5,13196,L2
11551,13633,23200270,02:02.4,70066,L10
11552,13191,23200270,00:05.6,57334,L17
11553,10957,23204203,50:55.3,67985,L16
11554,20156,23204203,31:11.3,13678,L10
11555,16482,23204203,41:58.4,50872,L17
11556,14085,23204203,16:06.5,58694,L7
11557,14236,23204203,20:13.6,28745,L5
11558,10191,23204203,28:14.2,31543,L9
11559,15381,23204203,17:30.5,87925,L2
11560,14521,23204203,23:49.6,77218,L7
11561,15828,23204203,58:05.3,62430,L4
11562,14770,23204203,07:29.6,82908,L7
11563,13193,23204203,22:10.4,15872,L9
11564,20621,23204203,05:19.6,22469,L11
11565,14852,23204203,07:04.7,84449,L4
11566,18461,23204229,40:46.4,23097,L4
11567,13406,23204229,21:47.5,68002,L3
11568,12500,23204229,52:11.1,35436,L5
11569,21211,23204229,15:18.5,28751,L16
11570,20634,23204229,09:53.6,8916,L10
11571,18714,23204229,49:40.6,30324,L15
11572,17846,23204229,37:09.8,38743,L2
11573,14611,23204229,28:17.7,32720,L11
11574,13449,23204229,23:22.1,24147,L10
11575,19849,23204229,13:31.1,63033,L2
11576,22068,23204229,00:07.9,54277,L10
11577,13968,23204229,04:44.2,73707,L10
11578,12541,23204229,30:30.9,48707,L16
11579,20388,23204719,25:24.1,14455,L6
11580,13318,23204719,26:29.1,13862,L13
11581,10578,23204719,59:43.3,34970,L1
11582,18299,23204719,34:10.4,56670,L17
11583,21932,23204719,58:53.6,70376,L9
11584,15690,23204719,29:35.0,9202,L15
11585,13783,23204719,58:12.3,87535,L3
11586,21846,23204719,03:33.4,59627,L16
11587,16018,23204719,16:54.5,49061,L4
11588,15168,23204719,31:11.6,14280,L12
11589,14274,23204719,07:28.1,30440,L6
11590,22085,23204719,11:59.2,47911,L8
11591,20881,23204719,48:51.2,36401,L3
11592,12219,23204719,51:45.6,16584,L14
11593,15174,23211326,35:18.0,30339,L9
11594,19810,23211326,06:41.6,23241,L1
11595,12170,23211326,56:52.1,19838,L11
11596,17947,23211326,32:48.7,53397,L10
11597,19848,23211326,05:37.8,31903,L8
11598,18686,23211326,55:34.5,15248,L1
11599,17227,23211326,08:48.6,45375,L14
11600,10769,23211326,41:05.5,39920,L15
11601,21882,23211326,58:52.7,83877,L11
11602,21066,23211326,57:00.9,43256,L1
11603,12417,23211326,03:05.3,16904,L7
11604,19774,23211326,12:27.6,53921,L11
11605,21552,23211326,50:59.4,57316,L3
11606,15008,23216206,32:55.2,12431,L10
11607,15662,23216206,11:43.4,77910,L4
11608,13403,23216206,33:56.1,21357,L6
11609,18283,23216206,29:00.1,33365,L9
11610,10336,23216206,44:16.9,47058,L14
11611,15495,23216206,05:40.1,63967,L15
11612,20569,23216206,36:24.2,60524,L6
11613,18616,23216206,15:58.9,26262,L10
11614,18581,23216206,59:01.8,70298,L5
11615,17136,23216206,53:24.0,8363,L8
11616,13973,23216206,39:40.9,68112,L13
11617,13440,23216206,10:17.9,75356,L4
11618,14598,23218449,08:05.0,28512,L16
11619,21212,23218449,15:33.4,27825,L5
11620,14941,23218449,03:28.4,72676,L15
11621,10758,23218449,03:22.8,52466,L4
11622,12240,23218449,44:03.1,44452,L12
11623,18627,23218449,30:51.7,14479,L16
11624,22126,23218449,27:12.7,42008,L3
11625,21231,23218449,08:11.7,71991,L16
11626,19373,23218449,55:36.0,12258,L13
11627,15228,23218449,46:38.9,37813,L2
11628,20647,23218449,08:18.8,39676,L3
11629,10510,23218449,22:58.4,33133,L5
11630,12472,23221729,36:57.0,21450,L14
11631,18609,23221729,09:15.8,83468,L16
11632,12385,23221729,16:54.5,78462,L4
11633,15884,23221729,14:52.2,47163,L2
11634,15319,23221729,18:25.0,63906,L9
11635,16072,23221729,21:08.0,42385,L11
11636,20739,23221729,06:13.8,42129,L2
11637,12042,23221729,38:42.6,81613,L8
11638,18573,23221729,54:39.5,46602,L11
11639,15261,23221729,18:41.7,5153,L17
11640,21865,23221729,19:23.5,80134,L17
11641,10310,23223513,06:32.8,56205,L10
11642,14813,23223513,49:05.5,10509,L1
11643,17211,23223513,30:36.7,38458,L17
11644,21008,23223513,42:17.2,70130,L5
11645,16597,23223513,37:28.9,50239,L16
11646,19938,23223513,42:07.5,34466,L5
11647,10779,23223513,46:45.9,71218,L9
11648,15341,23223513,43:57.9,33479,L8
11649,13192,23223513,24:25.0,63510,L17
11650,18317,23223513,56:29.0,72509,L4
11651,12840,23223513,11:23.8,19654,L15
11652,12755,23223513,22:46.9,33752,L16
11653,22078,23223513,54:22.5,17997,L13
11654,19625,23227974,55:49.4,50066,L9
11655,18148,23227974,22:41.4,78132,L11
11656,12843,23227974,37:57.6,22521,L1
11657,18313,23227974,42:57.6,15437,L13
11658,19341,23227974,01:03.8,7319,L9
11659,10243,23227974,03:22.3,86596,L12
11660,13139,23227974,30:41.4,52049,L2
11661,10666,23227974,09:50.1,7364,L8
11662,15227,23227974,52:54.1,38331,L1
11663,11652,23227974,55:14.6,61419,L5
11664,20866,23227974,05:05.0,71669,L2
11665,18497,23227974,27:17.7,15832,L3
11666,13646,23227974,11:08.8,11485,L15
11667,19790,23246367,55:41.8,52696,L8
11668,13011,23246367,49:31.6,87477,L14
11669,17605,23246367,28:57.5,84982,L8
11670,20899,23246367,14:33.1,3766,L3
11671,15738,23246367,19:51.6,49679,L3
11672,10908,23246367,20:15.9,77612,L15
11673,13489,23246367,16:23.5,47826,L17
11674,15630,23246367,51:29.8,66217,L3
11675,13816,23246367,02:34.8,43952,L9
11676,16080,23246367,22:51.6,20035,L3
11677,12754,23246367,21:19.4,29071,L14
11678,11215,23246367,38:17.7,8199,L4
11679,12783,23257415,27:25.6,27042,L1
11680,14883,23257415,29:27.4,2243,L8
11681,13814,23257415,40:59.0,18797,L13
11682,13306,23257415,02:03.5,61812,L5
11683,22086,23257415,23:20.6,47119,L6
11684,10130,23257415,58:28.4,62587,L1
11685,14541,23257415,26:49.0,88578,L6
11686,10261,23257415,01:28.7,62821,L6
11687,16500,23259783,31:48.7,83984,L7
11688,16598,23259783,01:36.3,24236,L5
11689,16264,23259783,46:48.2,49520,L3
11690,21006,23259783,20:36.7,72644,L12
11691,18619,23259783,24:25.3,75348,L17
11692,17417,23259783,06:41.6,74270,L6
11693,21289,23259783,52:52.9,11400,L9
11694,22190,23259783,49:29.8,22004,L15
11695,18441,23259783,08:17.0,38483,L10
11696,14737,23259783,22:40.5,74953,L13
11697,10926,23259783,55:54.7,9943,L15
11698,20026,23259783,34:28.6,11452,L9
11699,17748,23259783,22:37.0,10295,L5
11700,10217,23259783,28:46.1,89133,L6
11701,10612,23259783,57:27.8,52502,L1
11702,21683,23259783,24:28.5,38620,L3
11703,16400,23259783,04:23.7,38489,L1
11704,22268,23259783,01:26.6,89688,L16
11705,17606,23264638,43:06.4,82937,L16
11706,20013,23264638,01:31.6,83545,L14
11707,11501,23264638,44:40.6,53989,L3
11708,16532,23264638,09:59.8,52350,L2
11709,13343,23264638,45:41.2,10550,L9
11710,12280,23264638,58:18.4,7794,L5
11711,21011,23264638,05:36.3,32364,L12
11712,17434,23264638,09:31.1,45046,L14
11713,14156,23264638,13:00.9,57793,L2
11714,13631,23264638,10:40.7,78594,L17
11715,11542,23264638,52:43.3,49892,L3
11716,21754,23264638,25:52.2,21635,L15
11717,20912,23264638,51:00.0,89081,L1
11718,16403,23264638,02:18.7,22038,L6
11719,13321,23264638,10:30.2,35474,L11
11720,22018,23264638,39:25.1,19172,L14
11721,19112,23264638,14:04.2,42981,L15
11722,16627,23267868,39:06.6,31664,L13
11723,13082,23267868,45:52.9,9381,L6
11724,12361,23267868,38:01.4,64512,L16
11725,15645,23267868,42:22.2,37963,L1
11726,12513,23267868,02:11.7,56313,L14
11727,16524,23267868,28:46.1,16435,L13
11728,15925,23267868,54:22.5,68902,L16
11729,19997,23267868,08:30.8,69578,L15
11730,14788,23267868,04:34.0,55229,L14
11731,13870,23267868,51:53.5,80321,L2
11732,20603,23267868,21:22.3,8458,L1
11733,19590,23267868,22:46.6,9661,L13
11734,18107,23267868,28:21.5,50340,L12
11735,14692,23267868,43:50.8,3625,L3
11736,11259,23267868,51:19.3,29794,L3
11737,10622,23270193,58:50.0,24984,L1
11738,11549,23270193,11:07.4,13927,L8
11739,10270,23270193,30:43.8,25854,L3
11740,17377,23270193,07:53.3,53633,L7
11741,13654,23270193,56:56.5,41041,L8
11742,17715,23270193,24:31.4,61416,L1
11743,18250,23270193,35:50.2,17371,L5
11744,10443,23270193,57:08.2,67480,L12
11745,17037,23270193,48:05.8,75621,L13
11746,15671,23270193,00:11.7,66636,L13
11747,15462,23270193,05:17.9,66765,L8
11748,19692,23270193,44:28.9,24496,L11
11749,18001,23270193,34:40.3,3729,L9
11750,20776,23270193,06:15.5,6985,L8
11751,17642,23278951,40:48.2,6741,L5
11752,18303,23278951,50:07.6,68573,L13
11753,19156,23278951,22:10.9,42611,L14
11754,15999,23278951,27:18.9,86255,L7
11755,13369,23278951,52:40.1,26201,L7
11756,20363,23278951,20:08.6,33940,L13
11757,16962,23278951,48:55.0,22907,L6
11758,19748,23278951,19:56.3,61345,L10
11759,13697,23278951,52:02.9,11856,L11
11760,14134,23278951,52:19.0,53450,L4
11761,18921,23278951,52:09.9,84690,L4
11762,18590,23278951,57:46.8,85101,L11
11763,19806,23278951,32:16.5,28139,L4
11764,17171,23278951,19:27.0,20887,L3
11765,20885,23278951,29:37.6,67553,L2
11766,11778,23294864,13:17.6,5002,L3
11767,10838,23294864,54:21.6,26838,L9
11768,22246,23294864,55:43.3,63398,L10
11769,11811,23294864,59:50.9,58827,L9
11770,19218,23294864,29:34.4,69022,L1
11771,10476,23294864,12:41.3,10975,L9
11772,15654,23294864,30:33.2,22244,L14
11773,11307,23294864,42:09.9,7549,L5
11774,11183,23294864,09:47.8,30151,L13
11775,22093,23294864,07:56.5,70578,L10
11776,13097,23294864,28:16.2,47183,L9
11777,18083,23294864,01:06.2,80508,L15
11778,21576,23294864,36:57.3,84139,L17
11779,10789,23294864,53:12.6,62804,L3
11780,17482,23295457,45:55.5,59643,L17
11781,22115,23295457,41:09.3,29925,L5
11782,14283,23295457,36:25.1,30564,L14
11783,11961,23295457,39:42.3,3668,L5
11784,20322,23295457,50:29.2,12667,L16
11785,16302,23295457,05:01.2,83841,L14
11786,20918,23295457,56:57.1,58607,L2
11787,10364,23295457,40:35.3,20890,L11
11788,14563,23295457,59:38.6,70875,L14
11789,14698,23296228,56:34.8,51448,L16
11790,18529,23296228,40:20.1,23030,L10
11791,19486,23296228,54:08.2,63580,L11
11792,19554,23296228,44:15.1,48857,L5
11793,12969,23296228,34:42.9,20499,L15
11794,15333,23296228,32:42.6,56787,L15
11795,20433,23296228,13:14.4,55494,L10
11796,19479,23296228,33:19.5,23286,L5
11797,21173,23296228,50:30.1,48933,L10
11798,18749,23296228,10:57.1,40424,L2
11799,21979,23296228,44:10.2,39155,L11
11800,16547,23296228,11:02.7,68893,L3
11801,20244,23296228,56:51.5,4518,L9
11802,19495,23296228,58:12.3,43968,L15
11803,20596,23296228,16:20.9,68777,L6
11804,10334,23296228,00:03.8,67337,L16
11805,13500,23296228,27:27.4,36836,L12
11806,12424,23296228,09:23.2,69718,L9
11807,16046,23296405,57:41.3,3599,L4
11808,14038,23296405,50:32.7,20280,L11
11809,13113,23296405,48:14.6,81142,L4
11810,17614,23296405,02:14.6,62077,L13
11811,21531,23296405,41:07.5,9652,L11
11812,19698,23296405,49:32.7,54933,L5
11813,11240,23296405,27:50.2,42964,L5
11814,18883,23296405,52:15.2,35352,L7
11815,12283,23296405,14:26.7,55046,L6
11816,20435,23296405,38:03.4,2345,L1
11817,13415,23296405,14:09.7,81327,L15
11818,15176,23296405,12:46.9,24800,L12
11819,11896,23296405,31:42.3,36756,L3
11820,18966,23296405,46:44.4,32960,L14
11821,11252,23296405,22:22.1,46242,L15
11822,10235,23296405,49:59.1,27569,L11
11823,12135,23298097,38:59.0,27149,L15
11824,13868,23298097,43:39.4,33934,L15
11825,12078,23298097,32:14.5,38664,L7
11826,17744,23298097,09:47.5,70959,L15
11827,11683,23298097,18:22.0,7358,L7
11828,18554,23298097,15:14.7,59305,L7
11829,16276,23298097,03:08.2,11759,L1
11830,19614,23298097,06:03.8,30489,L8
11831,16653,23303966,20:45.5,87822,L11
11832,13034,23303966,21:48.1,78350,L9
11833,16297,23303966,40:51.4,89220,L13
11834,20157,23303966,25:46.1,61759,L11
11835,11834,23303966,11:56.3,89605,L17
11836,16432,23303966,11:09.4,24582,L6
11837,22082,23303966,14:47.8,78944,L8
11838,10246,23303966,40:14.5,52305,L13
11839,11037,23303966,45:35.1,40800,L9
11840,21082,23303966,15:58.9,2854,L12
11841,19910,23303966,11:53.9,44130,L10
11842,15867,23303966,21:47.5,54302,L1
11843,22099,23303966,32:06.3,85811,L11
11844,14459,23303966,15:58.6,5013,L10
11845,16996,23305932,41:59.0,37448,L13
11846,19168,23305932,30:10.1,11815,L1
11847,10177,23305932,40:50.8,42688,L6
11848,21155,23305932,17:38.4,71939,L7
11849,19569,23305932,44:38.6,49295,L10
11850,20213,23305932,18:02.1,48801,L2
11851,10034,23305932,27:20.6,54690,L14
11852,15024,23305932,33:36.2,78495,L13
11853,19009,23305932,08:39.6,57029,L16
11854,12318,23305932,20:52.5,44429,L16
11855,13169,23314003,07:21.7,82145,L15
11856,16516,23314003,31:01.6,58185,L7
11857,12679,23314003,42:48.8,14009,L9
11858,20764,23314003,18:54.5,20534,L10
11859,10025,23314003,50:04.0,34562,L1
11860,20277,23314003,58:31.6,89456,L8
11861,18391,23314003,57:35.4,80645,L6
11862,15675,23314003,05:27.8,41244,L12
11863,17736,23314003,58:41.0,78074,L11
11864,11659,23314003,57:13.4,70802,L12
11865,10250,23314003,37:46.1,14240,L16
11866,19012,23314003,25:47.0,29897,L17
11867,11556,23314003,33:11.0,22213,L1
11868,18736,23323525,04:53.9,74607,L1
11869,16250,23323525,09:39.9,52044,L7
11870,20549,23323525,36:15.7,64566,L5
11871,10616,23323525,33:47.6,72122,L1
11872,16260,23323525,13:31.1,31664,L3
11873,18085,23323525,23:37.6,88778,L10
11874,13826,23323525,22:04.5,78297,L14
11875,11268,23323525,49:33.9,84918,L13
11876,16670,23323525,19:41.7,25009,L5
11877,12497,23323525,46:25.1,32498,L12
11878,15623,23323525,28:16.8,60499,L17
11879,15629,23323525,41:07.2,72641,L12
11880,18945,23323525,14:29.3,21198,L11
11881,19572,23323525,59:27.2,15672,L2
11882,18498,23334614,32:57.5,38875,L5
11883,17828,23334614,29:14.8,65814,L6
11884,19221,23334614,19:03.9,42765,L8
11885,10580,23334614,33:32.9,61618,L2
11886,11913,23334614,34:13.3,50438,L11
11887,14791,23334614,43:49.4,25909,L9
11888,16284,23334614,58:00.0,64401,L7
11889,16997,23334614,10:57.1,33075,L2
11890,20084,23334614,01:14.9,55363,L13
11891,11756,23334614,50:13.7,14773,L7
11892,10132,23334614,19:40.2,51548,L17
11893,20454,23334614,12:36.4,34149,L12
11894,18566,23334614,34:30.0,53718,L10
11895,15447,23334614,03:24.0,13046,L4
11896,10820,23334614,48:46.8,42084,L2
11897,16805,23334614,02:58.0,4645,L16
11898,10291,23334614,59:34.5,88991,L3
11899,12529,23334730,29:53.1,69426,L9
11900,16903,23334730,40:25.7,82707,L7
11901,14589,23334730,11:31.1,60203,L8
11902,16925,23334730,09:56.0,17179,L10
11903,21965,23334730,41:56.7,29232,L1
11904,14602,23334730,22:00.4,37367,L7
11905,10400,23334730,11:53.9,56763,L2
11906,15729,23334730,43:20.7,71798,L10
11907,17061,23334730,22:26.7,8151,L6
11908,14194,23334730,55:48.3,37752,L2
11909,17688,23334730,19:43.7,47926,L5
11910,20147,23334730,16:27.6,58323,L14
11911,16435,23334730,06:36.3,72298,L14
11912,11368,23334730,44:41.5,53855,L7
11913,13929,23334730,32:44.9,82345,L7
11914,16528,23339690,33:04.3,55731,L2
11915,11318,23339690,25:29.7,71102,L16
11916,14700,23339690,07:22.6,70656,L2
11917,13957,23339690,04:23.7,42138,L4
11918,18943,23339690,24:25.6,37346,L10
11919,16110,23339690,57:04.7,7468,L11
11920,12523,23339690,58:18.7,63823,L14
11921,21277,23339690,26:37.3,10472,L8
11922,19469,23339690,41:46.2,40117,L16
11923,19317,23339690,05:02.7,78230,L5
11924,16581,23339690,33:20.4,6471,L14
11925,14888,23339690,40:57.9,68711,L9
11926,13233,23339690,44:02.8,20489,L15
11927,13526,23339690,26:39.3,86668,L10
11928,20160,23339690,04:00.3,84750,L14
11929,11108,23339690,10:08.8,67435,L11
11930,10889,23339690,28:13.6,3562,L8
11931,11232,23340258,33:12.2,24468,L4
11932,15482,23340258,16:10.9,21427,L9
11933,15374,23340258,47:37.4,1784,L11
11934,16621,23340258,09:54.2,41965,L17
11935,13923,23340258,54:05.2,42932,L11
11936,19030,23340258,30:10.1,65326,L13
11937,14935,23340258,46:07.8,45359,L8
11938,11861,23340258,12:04.4,44091,L11
11939,19727,23340258,55:17.8,19116,L14
11940,11598,23340258,06:00.9,12764,L16
11941,12389,23340258,45:50.3,49267,L8
11942,13743,23340258,52:53.2,12460,L2
11943,14233,23340258,25:01.9,89237,L2
11944,17986,23340258,53:49.1,14263,L1
11945,17097,23340258,38:51.1,20963,L4
11946,14187,23340258,37:28.3,79676,L2
11947,20374,23344068,21:53.4,42053,L3
11948,10460,23344068,56:08.5,20338,L3
11949,14298,23344068,54:14.3,46180,L4
11950,13943,23344068,24:15.9,26842,L9
11951,21689,23344068,40:37.1,65428,L4
11952,20890,23344068,12:22.3,75561,L10
11953,11512,23344068,07:09.7,80037,L13
11954,17081,23344068,33:28.3,86778,L14
11955,19137,23347542,08:16.7,39601,L12
11956,11794,23347542,30:48.7,11231,L2
11957,21094,23347542,29:19.8,86396,L16
11958,11067,23347542,20:00.1,10796,L2
11959,10524,23347542,55:36.3,22386,L8
11960,13261,23347542,26:21.8,49678,L12
11961,20662,23347542,01:54.7,70458,L1
11962,11837,23347542,37:06.3,28436,L16
11963,21079,23347542,49:00.8,67838,L1
11964,21589,23347542,00:03.5,59546,L2
11965,14075,23347542,50:55.0,85253,L16
11966,15254,23347542,40:45.9,60139,L14
11967,19423,23347542,01:39.5,83876,L8
11968,20656,23348448,13:51.3,4476,L8
11969,10375,23348448,08:00.3,54578,L12
11970,13245,23348448,00:58.0,47010,L3
11971,11176,23348448,00:08.2,87747,L8
11972,19279,23348448,14:31.1,69883,L17
11973,21237,23348448,41:09.0,48417,L14
11974,18516,23348448,52:23.4,18559,L15
11975,14562,23348448,00:53.0,13984,L11
11976,18521,23348448,38:17.2,48695,L4
11977,16868,23348448,19:41.4,47490,L14
11978,15389,23348448,46:55.0,89161,L14
11979,19374,23352593,04:22.9,75222,L15
11980,15231,23352593,42:48.2,59335,L1
11981,15126,23352593,58:00.0,10822,L13
11982,11231,23352593,26:20.0,34531,L17
11983,13084,23352593,31:58.4,22590,L9
11984,15003,23352593,57:15.5,85448,L6
11985,14651,23352593,47:56.4,20989,L12
11986,12557,23352593,24:17.7,69964,L11
11987,20956,23352593,39:33.6,37912,L7
11988,12820,23352593,17:32.6,20772,L6
11989,16933,23352593,05:48.9,84813,L1
11990,15409,23352593,31:00.7,53345,L13
11991,11673,23352593,54:56.5,50187,L12
11992,20777,23358759,12:03.0,42431,L4
11993,17065,23358759,04:26.9,11673,L9
11994,20886,23358759,38:33.3,53245,L17
11995,20786,23358759,55:18.7,58717,L5
11996,17857,23358759,14:06.5,41230,L10
11997,11515,23358759,09:48.3,12958,L10
11998,20069,23358759,50:26.6,25497,L9
11999,20587,23358759,32:23.6,79015,L12
12000,11364,23358759,32:08.6,36739,L12
12001,12748,23358759,31:11.0,9683,L17
12002,12439,23358759,04:38.4,29490,L12
12003,15655,23360325,35:00.8,35618,L17
12004,10256,23360325,34:54.9,18006,L9
12005,13356,23360325,48:53.8,64072,L4
12006,18806,23360325,00:51.2,79431,L2
12007,13990,23360325,59:45.9,80158,L8
12008,11492,23360325,33:22.1,79937,L5
12009,14937,23360325,55:20.8,6807,L10
12010,14061,23360325,05:19.3,15141,L8
12011,18056,23360325,23:55.1,70904,L7
12012,20096,23360325,27:43.2,22682,L8
12013,20831,23360325,32:01.6,18086,L2
12014,15589,23360325,30:31.8,52630,L4
12015,21837,23360325,41:23.0,84267,L3
12016,22199,23360325,37:40.3,20441,L4
12017,10102,23360325,56:23.7,82629,L16
12018,22213,23360325,30:24.1,69458,L8
12019,19508,23360325,48:35.9,8339,L14
12020,12508,23360325,31:13.3,31966,L7
12021,17774,23378372,43:26.0,42956,L8
12022,11641,23378372,37:55.2,5890,L3
12023,11975,23378372,40:16.0,88294,L5
12024,18702,23378372,40:16.3,62827,L3
12025,21490,23378372,41:29.2,23151,L17
12026,12618,23378372,56:40.4,61361,L13
12027,22092,23378372,58:20.2,15658,L6
12028,21714,23378372,30:27.4,83617,L5
12029,22100,23378372,53:36.6,32806,L17
12030,19021,23378372,30:34.4,51884,L3
12031,15041,23378372,46:19.0,7061,L5
12032,15188,23378372,13:15.0,56397,L16
12033,15517,23378372,47:42.4,23728,L11
12034,11330,23381249,43:55.5,69998,L7
12035,13268,23381249,48:08.7,27738,L11
12036,16846,23381249,07:38.4,4814,L7
12037,16998,23381249,44:50.9,11867,L2
12038,20416,23381249,47:44.1,67514,L3
12039,20357,23381249,15:28.2,73862,L11
12040,18268,23381249,51:26.3,67219,L9
12041,19424,23381249,26:01.9,75651,L13
12042,13473,23381249,48:50.0,61869,L17
12043,12147,23381249,29:25.9,24162,L15
12044,19577,23381249,34:43.5,83832,L14
