evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
531;"workshop de verano";2025-09-13;2026-02-28;saloneventos1;providencia;empresa;76000356-5;"prisma logistica spa";21224646-8;"gumersindo ubilla mondaca";instructor;"lucas contreras;lucas mendez;ana iturra;camila iturra;pablo gonzalez;lucas perez;sofia iturra;maria gonzalez;sofia mendez;ana contreras;luis vidal;antonella contreras;diego perez;luis mendez;luis mendez;maria contreras;sofia gonzalez;ana contreras;diego mendez;lucas tapia;diego contreras;pablo iturra;ana iturra;ana gonzalez;diego gonzalez;ana vidal;antonella iturra;pablo mendez;diego mendez;pablo perez;camila vidal;pablo perez;luis iturra;ana lagos;maria lagos;diego gonzalez;diego vidal;camila silva;ana iturra;luis perez;pedro iturra;antonella mendez;juan mendez;ana tapia;camila silva";9300000;4650000;4650000
532;"fiesta de fin de ano";2025-10-29;2026-02-08;saloneventos4;providencia;empresa;76000357-3;"vertice logistica spa";22053196-1;"gumersindo benavides arancibia";maa®tre;"luis perez;ana vidal;maria iturra;camila lagos;camila vidal;lucas lagos;antonella contreras;maria lagos;diego lagos;juan lagos;juan rojas;maria iturra;pablo lagos;maria lagos;pedro silva;camila lagos;diego silva;camila mendez;sofia lagos;ana gonzalez;maria perez;luis silva;juan perez;pedro gonzalez;sofia rojas;ana lagos;diego silva;elena mendez;pedro iturra;juan rojas;luis lagos;diego vidal;elena gonzalez;luis contreras;juan tapia;juan perez;pablo lagos;lucas iturra;luis tapia;pedro contreras;juan gonzalez;ana contreras;luis lagos;sofia tapia;antonella lagos";28400000;14200000;14200000
533;"degustacion de vinos";2025-10-13;2026-02-11;saloneventos1;"santa cruz";empresa;76000358-1;"horizonte logistica spa";22006336-4;"bernarda calderon benavides";sommelier;"antonella contreras;luis tapia;antonella lagos;ana gonzalez;pablo lagos;elena vidal;pedro rojas;antonella mendez;antonella contreras;juan perez;luis contreras;antonella lagos;antonella silva;ana vidal;camila lagos;antonella contreras;ana silva;juan perez;pablo contreras;juan contreras;antonella silva;maria silva;juan gonzalez;lucas perez;antonella rojas;camila lagos;pablo tapia;lucas iturra;ana mendez;ana perez;maria lagos;pedro iturra;maria rojas;maria tapia;lucas rojas;pablo silva;camila gonzalez;maria silva;ana vidal;lucas mendez;sofia vidal;camila rojas;diego contreras;diego rojas;pedro gonzalez";14800000;7400000;7400000
534;"conferencia regional";2025-11-18;2026-02-26;saloneventos2;providencia;empresa;76000359-k;"punto logistica spa";11439940-k;"demetria estay estay";director;"ana rojas;sofia lagos;juan contreras;juan vidal;pedro vidal;maria iturra;pablo mendez;antonella lagos;diego perez;juan perez;maria gonzalez;sofia vidal;pedro silva;camila tapia;luis vidal;antonella contreras;pablo tapia;sofia tapia;sofia iturra;elena perez;ana gonzalez;camila contreras;luis mendez;pablo rojas;pablo gonzalez;antonella perez;elena tapia;sofia silva;camila rojas;pedro tapia;elena iturra;elena perez;maria mendez;sofia contreras;diego contreras;maria vidal;diego silva;maria tapia;luis mendez;maria rojas;pedro gonzalez;juan perez;camila iturra;elena gonzalez;pedro rojas";12400000;6200000;6200000
535;"charla de motivacion";2025-09-15;2026-02-21;saloneventos3;providencia;empresa;76000360-3;"andes tecnologia spa";17500503-k;"gumersindo calderon benavides";coach;"juan lagos;elena contreras;juan silva;elena iturra;pedro tapia;camila vidal;lucas rojas;lucas vidal;pedro gonzalez;elena gonzalez;juan iturra;diego contreras;pablo perez;juan iturra;diego contreras;diego silva;lucas contreras;pedro perez;elena silva;maria contreras;camila mendez;antonella iturra;ana gonzalez;lucas gonzalez;ana mendez;antonella tapia;sofia rojas;pedro mendez;antonella lagos;diego gonzalez;elena contreras;pablo lagos;ana contreras;pedro lagos;luis vidal;juan lagos;camila tapia;ana iturra;juan lagos;maria contreras;ana tapia;pablo gonzalez;pedro iturra;pablo lagos;maria contreras";10200000;5100000;5100000
537;"asamblea de accionistas";2025-09-05;2026-02-19;saloneventos3;"la florida";empresa;76000361-1;"pacifico tecnologia spa";18666864-2;"filomena ubilla ubilla";gerente;"luis gonzalez;ana gonzalez;maria vidal;pablo mendez;ana iturra;pedro rojas;pablo silva;diego gonzalez;camila vidal;ana iturra;camila gonzalez;elena tapia;antonella mendez;camila tapia;sofia tapia;sofia vidal;camila vidal;sofia lagos;pedro iturra;camila gonzalez;pedro tapia;lucas rojas;pedro vidal;sofia mendez;maria rojas;ana silva;pedro perez;maria tapia;camila lagos;camila lagos;camila gonzalez;diego iturra;maria gonzalez;juan gonzalez;diego perez;juan vidal;pablo mendez;diego rojas;ana mendez;pedro perez;diego mendez;sofia tapia;luis perez;pablo lagos;maria lagos";22100000;11050000;11050000
538;"capacitacion de ventas";2025-09-14;2026-02-23;saloneventos4;"la florida";empresa;76000362-k;"patagonia tecnologia spa";17021785-3;"gumersindo ubilla benavides";consultora;"elena iturra;camila gonzalez;diego iturra;sofia iturra;pedro gonzalez;sofia rojas;luis iturra;camila contreras;lucas gonzalez;pedro lagos;juan tapia;camila mendez;maria tapia;elena contreras;diego iturra;sofia tapia;juan silva;pedro silva;juan rojas;maria lagos;luis tapia;pedro lagos;camila perez;juan iturra;elena tapia;diego silva;ana iturra;juan perez;lucas gonzalez;pablo tapia;luis iturra;elena contreras;camila lagos;lucas vidal;maria rojas;ana gonzalez;pablo tapia;ana vidal;pedro contreras;diego mendez;antonella vidal;camila rojas;sofia iturra;maria vidal;luis mendez";9400000;4700000;4700000
539;"fiesta de navidad";2025-11-23;2026-02-24;saloneventos2;"santa cruz";empresa;76000363-8;"mapocho tecnologia spa";10218243-k;"filomena arancibia benavides";productor;"antonella mendez;elena contreras;luis perez;antonella gonzalez;lucas contreras;ana lagos;pablo lagos;ana mendez;elena vidal;maria contreras;maria mendez;juan tapia;luis contreras;pablo tapia;juan iturra;elena lagos;luis lagos;ana lagos;sofia lagos;juan silva;antonella vidal;pedro rojas;camila perez;maria mendez;diego contreras;luis rojas;antonella rojas;pedro contreras;sofia tapia;pedro vidal;antonella rojas;sofia mendez;juan mendez;elena lagos;sofia lagos;diego iturra;juan iturra;juan contreras;luis gonzalez;antonella lagos;juan vidal;pablo rojas;ana lagos;elena mendez;maria silva";21500000;10750000;10750000
541;"aniversario de bodas";2025-10-09;2026-02-18;saloneventos2;"santa cruz";persona;11911922-7;"herminda benavides olavarria";;;socia;"maria gonzalez;ana tapia;pedro iturra;sofia lagos;luis contreras;pedro silva;antonella contreras;luis silva;antonella perez;maria mendez;pablo perez;lucas tapia;lucas tapia;camila tapia;camila mendez;juan vidal;sofia rojas;pedro contreras;luis tapia;sofia mendez;pedro tapia;maria iturra;elena perez;maria tapia;antonella vidal;lucas perez;sofia gonzalez;sofia contreras;ana contreras;luis perez;diego iturra;elena vidal;sofia silva;luis perez;camila mendez;lucas vidal;camila silva;antonella rojas;ana vidal;diego silva;pedro silva;pedro lagos;ana silva;juan gonzalez;camila tapia";15200000;7600000;7600000
542;"gala de caridad";2025-10-17;2026-02-27;saloneventos3;providencia;empresa;76000364-6;"cordillera tecnologia spa";19832726-3;"casimiro estay mondaca";director;"elena contreras;maria perez;elena vidal;maria contreras;pedro gonzalez;ana lagos;ana silva;maria gonzalez;camila iturra;lucas silva;diego mendez;luis silva;antonella silva;lucas gonzalez;antonella mendez;camila vidal;ana tapia;lucas vidal;pablo perez;sofia silva;pedro silva;camila lagos;juan lagos;pedro mendez;diego gonzalez;luis perez;diego contreras;elena rojas;ana perez;lucas lagos;maria tapia;lucas gonzalez;diego tapia;camila iturra;juan tapia;luis lagos;maria rojas;pedro mendez;pablo tapia;elena perez;juan mendez;camila iturra;juan rojas;lucas mendez;ana rojas";23800000;11900000;11900000
543;"inauguracion de galeria";2025-10-24;2026-02-18;saloneventos1;providencia;empresa;76000365-4;"norte tecnologia spa";14478788-9;"aurelio ubilla arancibia";curadora;"luis contreras;elena perez;pablo perez;ana silva;sofia mendez;sofia contreras;elena gonzalez;juan mendez;camila lagos;ana vidal;elena lagos;pedro mendez;pablo gonzalez;juan mendez;pablo mendez;antonella gonzalez;lucas tapia;pablo iturra;diego perez;camila contreras;camila perez;ana silva;pablo lagos;juan iturra;luis tapia;lucas tapia;elena contreras;elena iturra;lucas iturra;ana rojas;sofia rojas;pedro perez;camila perez;pablo mendez;lucas contreras;antonella tapia;pablo mendez;camila rojas;sofia rojas;luis contreras;elena tapia;diego perez;juan gonzalez;juan iturra;camila perez";26500000;13250000;13250000
544;"seminario de tecnologia";2025-11-18;2026-02-19;saloneventos1;"santiago centro";empresa;76000366-2;"sur tecnologia spa";13398129-2;"filomena mondaca mondaca";analista;"lucas perez;pedro iturra;ana perez;pedro silva;elena silva;sofia tapia;camila contreras;maria lagos;maria mendez;lucas iturra;pedro vidal;diego gonzalez;elena iturra;luis mendez;pedro vidal;sofia tapia;pablo perez;antonella iturra;camila tapia;sofia iturra;elena perez;lucas contreras;pedro tapia;sofia mendez;lucas perez;pedro lagos;maria tapia;camila lagos;juan tapia;diego silva;elena vidal;maria gonzalez;lucas perez;juan perez;pablo tapia;diego perez;diego contreras;antonella silva;sofia silva;sofia tapia;camila iturra;sofia mendez;sofia rojas;antonella gonzalez;maria tapia";28400000;14200000;14200000
545;"jornada de integracion";2025-11-10;2026-02-18;saloneventos4;"santa cruz";empresa;76000367-0;"litoral tecnologia spa";23815707-2;"gumersindo calderon calderon";consultor;"maria gonzalez;diego contreras;luis mendez;antonella lagos;pablo vidal;maria lagos;elena contreras;elena tapia;ana contreras;pablo iturra;pablo perez;antonella gonzalez;maria silva;pablo silva;elena contreras;pablo contreras;pablo perez;pablo rojas;lucas iturra;sofia mendez;camila silva;diego gonzalez;camila mendez;antonella gonzalez;antonella rojas;pedro perez;pedro mendez;camila rojas;camila iturra;pedro mendez;sofia tapia;ana contreras;lucas vidal;ana silva;maria vidal;diego mendez;sofia contreras;elena mendez;pedro perez;maria contreras;juan gonzalez;diego lagos;juan rojas;pablo mendez;juan vidal";9600000;4800000;4800000
546;"fiesta de bienvenida";2025-11-14;2026-02-10;saloneventos1;"la florida";empresa;76000368-9;"aconcagua tecnologia spa";20486881-6;"aurelio estay duarte";productora;"maria perez;diego perez;antonella iturra;lucas rojas;pablo iturra;camila perez;elena gonzalez;sofia rojas;lucas gonzalez;juan rojas;juan mendez;sofia gonzalez;pablo gonzalez;camila silva;pablo silva;pablo iturra;camila lagos;juan vidal;juan lagos;elena iturra;luis iturra;elena iturra;maria perez;ana vidal;elena vidal;sofia perez;sofia rojas;elena vidal;sofia contreras;antonella tapia;elena silva;juan rojas;elena silva;juan lagos;elena silva;antonella contreras;luis contreras;sofia contreras;camila iturra;diego rojas;pablo vidal;luis perez;elena iturra;camila contreras;juan vidal";25400000;12700000;12700000
547;"cocktail de negocios";2025-10-16;2026-02-11;saloneventos1;"santiago centro";empresa;76000369-7;"austral tecnologia spa";23390719-7;"herminda mondaca mondaca";analista;"pedro silva;diego gonzalez;diego tapia;sofia tapia;maria mendez;pablo tapia;lucas contreras;maria gonzalez;lucas mendez;pablo gonzalez;antonella mendez;diego iturra;diego lagos;lucas rojas;sofia lagos;lucas silva;sofia rojas;antonella lagos;juan iturra;maria lagos;luis perez;diego lagos;camila tapia;camila mendez;diego silva;camila rojas;luis silva;pedro silva;juan silva;lucas lagos;sofia rojas;sofia iturra;camila rojas;elena tapia;lucas vidal;camila vidal;sofia lagos;luis mendez;ana mendez;juan gonzalez;diego mendez;pedro vidal;antonella tapia;luis gonzalez;ana rojas";12100000;6050000;6050000
548;"asamblea de accionistas";2025-08-28;2026-02-05;saloneventos1;"santa cruz";empresa;76000370-0;"cumbre tecnologia spa";13889070-8;"herminda duarte benavides";gerente;"pablo gonzalez;luis rojas;lucas gonzalez;juan perez;lucas tapia;ana contreras;juan rojas;pablo tapia;camila gonzalez;lucas silva;camila silva;maria tapia;camila perez;elena contreras;elena gonzalez;ana tapia;diego contreras;lucas rojas;pedro gonzalez;antonella mendez;lucas gonzalez;juan gonzalez;ana gonzalez;sofia gonzalez;ana gonzalez;ana silva;sofia vidal;pablo perez;juan rojas;ana iturra;pedro contreras;sofia silva;luis iturra;pablo tapia;elena mendez;diego gonzalez;elena rojas;juan vidal;pedro gonzalez;juan gonzalez;pedro mendez;diego gonzalez;pablo iturra;pablo mendez;diego mendez";22100000;11050000;11050000
549;"charla de motivacion";2025-11-10;2026-02-25;saloneventos4;providencia;empresa;76000371-9;"valle tecnologia spa";23179377-1;"aurelio benavides arancibia";coach;"elena contreras;pedro rojas;maria perez;antonella contreras;maria contreras;juan lagos;pablo gonzalez;pedro iturra;maria rojas;juan iturra;pablo perez;camila vidal;pablo tapia;maria mendez;elena vidal;pablo contreras;antonella mendez;pedro vidal;antonella lagos;elena gonzalez;camila perez;elena vidal;lucas iturra;antonella mendez;sofia silva;maria mendez;sofia lagos;ana perez;diego rojas;antonella mendez;pedro rojas;diego gonzalez;diego tapia;pablo contreras;ana lagos;ana vidal;pablo vidal;lucas perez;pedro gonzalez;camila vidal;lucas iturra;antonella gonzalez;lucas gonzalez;luis tapia;antonella iturra";10200000;5100000;5100000
550;"evento de networking";2025-11-10;2026-02-04;saloneventos4;"santiago centro";empresa;76000372-7;"rio tecnologia spa";11579746-8;"demetria ubilla calderon";coordinadora;"antonella tapia;lucas lagos;pedro tapia;ana lagos;ana contreras;luis vidal;pablo tapia;camila mendez;sofia gonzalez;camila rojas;ana perez;sofia mendez;elena vidal;diego vidal;pedro silva;juan perez;pedro perez;maria gonzalez;antonella vidal;lucas rojas;antonella vidal;diego mendez;maria perez;sofia tapia;pedro perez;antonella silva;diego rojas;diego silva;pedro mendez;sofia gonzalez;pablo rojas;antonella iturra;maria iturra;pablo contreras;antonella contreras;luis contreras;ana vidal;diego gonzalez;elena silva;luis gonzalez;maria gonzalez;antonella contreras;lucas silva;diego gonzalez;juan lagos";11200000;5600000;5600000
551;"exposicion fotografica";2025-08-29;2026-02-15;saloneventos2;"la florida";empresa;76000373-5;"bosque tecnologia spa";21118492-2;"aurelio estay calderon";curadora;"elena vidal;antonella iturra;pedro silva;camila tapia;juan mendez;camila silva;ana tapia;juan gonzalez;ana perez;lucas silva;luis tapia;diego contreras;pedro lagos;elena iturra;luis mendez;ana tapia;elena gonzalez;lucas iturra;diego contreras;ana iturra;luis tapia;sofia silva;antonella mendez;luis gonzalez;luis gonzalez;camila contreras;ana rojas;camila gonzalez;elena silva;ana perez;diego contreras;camila rojas;antonella silva;pablo lagos;lucas tapia;lucas perez;pablo lagos;ana lagos;camila silva;antonella vidal;elena perez;maria contreras;pablo silva;sofia tapia;lucas contreras";17500000;8750000;8750000
552;"cena de navidad";2025-10-29;2026-02-16;saloneventos3;"santiago centro";empresa;76000374-3;"altos tecnologia spa";24727508-8;"bernarda benavides calderon";organizadora;"camila contreras;pedro tapia;lucas mendez;pablo tapia;ana vidal;sofia rojas;luis contreras;pedro lagos;lucas vidal;pablo lagos;ana vidal;maria tapia;juan lagos;antonella gonzalez;elena vidal;sofia gonzalez;camila silva;juan mendez;elena silva;sofia vidal;luis silva;pablo mendez;pablo vidal;ana silva;pedro silva;elena gonzalez;juan vidal;diego contreras;maria perez;lucas iturra;antonella iturra;elena gonzalez;camila silva;pablo mendez;juan rojas;lucas rojas;camila gonzalez;ana gonzalez;luis tapia;pablo silva;ana iturra;pedro vidal;elena gonzalez;sofia perez;lucas perez";21400000;10700000;10700000
553;"taller de ceramica";2025-09-23;2026-02-24;saloneventos2;"santiago centro";persona;14913913-3;"demetria olavarria olavarria";;;profesor;"camila gonzalez;elena gonzalez;antonella tapia;luis tapia;antonella silva;luis vidal;ana silva;pedro perez;sofia gonzalez;camila silva;antonella rojas;elena rojas;diego contreras;ana iturra;diego tapia;ana silva;antonella lagos;juan mendez;luis rojas;pablo lagos;maria gonzalez;sofia tapia;pablo silva;camila mendez;pedro rojas;antonella iturra;juan gonzalez;ana gonzalez;ana gonzalez;elena rojas;diego contreras;ana rojas;ana gonzalez;ana contreras;luis silva;diego tapia;sofia rojas;antonella iturra;camila iturra;elena mendez;antonella rojas;camila iturra;sofia vidal;ana gonzalez;elena rojas";7600000;3800000;3800000
555;"fiesta de gala anual";2025-09-10;2026-02-10;saloneventos3;providencia;empresa;76000375-1;"nova tecnologia spa";10674257-k;"demetria olavarria mondaca";productora;"sofia contreras;pedro contreras;diego lagos;luis silva;lucas tapia;maria contreras;camila vidal;juan contreras;camila contreras;ana tapia;elena lagos;maria lagos;sofia mendez;elena tapia;juan rojas;maria tapia;diego contreras;camila silva;luis vidal;luis lagos;sofia contreras;sofia tapia;ana perez;pablo perez;juan silva;pedro tapia;elena lagos;pablo lagos;camila tapia;camila perez;diego perez;ana rojas;diego contreras;lucas vidal;camila lagos;elena contreras;elena contreras;camila mendez;maria iturra;elena rojas;juan lagos;lucas lagos;maria tapia;pablo contreras;lucas perez";28600000;14300000;14300000
