evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
520;Seminario de Coaching;05-02-26;20-02-26;SalonEventos1;Providencia;socio;21325038-8;;;;Coach;"Juan Iturra;Camila Vidal;Camila Perez;Diego Lagos;Luis Contreras;Diego Iturra;Juan Tapia;Sofia Gonzalez;Sofia Tapia;Pedro Lagos;Sofia Tapia;Juan Silva;Camila Silva;Juan Iturra;Lucas Tapia;Maria Vidal;Diego Lagos;Maria Silva;Antonella Vidal;Pedro Perez;Diego Tapia;Antonella Silva;Juan Perez;Pedro Rojas;Maria Tapia;Antonella Tapia;Camila Perez;Diego Silva;Maria Contreras;Antonella Contreras;Diego Mendez;Diego Rojas;Pedro Contreras;Maria Silva;Camila Perez;Antonella Mendez;Juan Tapia;Camila Iturra;Diego Tapia;Diego Mendez;Pedro Rojas;Maria Perez;Antonella Silva;Luis Vidal;Juan Gonzalez";11200000;5600000;5600000
521;Lanzamiento de Startup;02-11-25;27-02-26;SalonEventos3;La Florida;empresa-institucion;76.000.349-2;Austral Logística SpA;20266570-5;Aurelio Duarte Benavides;CEO;"Lucas Vidal;Juan Contreras;Sofia Iturra;Maria Lagos;Pablo Perez;Pedro Perez;Maria Mendez;Juan Tapia;Maria Silva;Diego Silva;Elena Silva;Pedro Contreras;Pablo Iturra;Lucas Lagos;Sofia Mendez;Antonella Iturra;Antonella Rojas;Maria Silva;Elena Perez;Pedro Lagos;Camila Mendez;Pablo Iturra;Maria Lagos;Ana Mendez;Antonella Contreras;Ana Silva;Elena Gonzalez;Pablo Tapia;Pedro Contreras;Juan Mendez;Ana Mendez;Juan Silva;Ana Silva;Juan Silva;Diego Vidal;Ana Perez;Elena Rojas;Pablo Gonzalez;Elena Tapia;Elena Iturra;Juan Mendez;Juan Tapia;Camila Tapia;Maria Rojas;Elena Lagos";21500000;10750000;10750000
522;Encuentro Sectorial;05-09-25;28-02-26;SalonEventos2;La Florida;socio;19067421-4;;;;Secretario;"Maria Tapia;Antonella Gonzalez;Pablo Contreras;Sofia Lagos;Pedro Perez;Ana Contreras;Diego Perez;Juan Rojas;Juan Tapia;Maria Tapia;Ana Tapia;Juan Gonzalez;Pablo Perez;Camila Vidal;Pablo Contreras;Lucas Silva;Ana Silva;Ana Mendez;Pedro Silva;Juan Lagos;Diego Mendez;Juan Perez;Juan Mendez;Lucas Perez;Sofia Vidal;Lucas Lagos;Maria Silva;Antonella Rojas;Pedro Mendez;Diego Rojas;Luis Lagos;Sofia Tapia;Juan Iturra;Ana Perez;Camila Rojas;Sofia Iturra;Diego Silva;Maria Contreras;Diego Silva;Sofia Contreras;Ana Perez;Ana Iturra;Sofia Lagos;Elena Vidal;Pablo Gonzalez";16800000;8400000;8400000
523;Evento Corporativo;06-02-26;25-02-26;SalonEventos2;Santa Cruz;empresa-institucion;76.000.350-6;Cumbre Logística SpA;19107922-1;Gumersindo Mondaca Mondaca;Director;"Elena Gonzalez;Juan Contreras;Pablo Perez;Ana Tapia;Lucas Gonzalez;Antonella Gonzalez;Maria Lagos;Camila Rojas;Juan Gonzalez;Lucas Contreras;Camila Gonzalez;Pedro Perez;Elena Lagos;Pablo Gonzalez;Sofia Contreras;Camila Mendez;Pedro Rojas;Lucas Tapia;Camila Iturra;Juan Contreras;Sofia Perez;Ana Iturra;Diego Iturra;Diego Silva;Juan Iturra;Pablo Gonzalez;Pedro Lagos;Pedro Contreras;Juan Contreras;Pablo Iturra;Diego Silva;Ana Vidal;Lucas Vidal;Maria Silva;Elena Vidal;Pablo Perez;Camila Rojas;Maria Mendez;Diego Lagos;Pedro Tapia;Elena Perez;Juan Vidal;Juan Lagos;Pablo Perez;Lucas Vidal";23400000;11700000;11700000
524;Cena de Navidad Anticipada;03-11-25;25-02-26;SalonEventos4;Santa Cruz;empresa-institucion;76.000.351-4;Valle Logística SpA;17399552-0;Bernarda Arancibia Duarte;Productora;"Sofia Rojas;Juan Rojas;Pedro Contreras;Ana Gonzalez;Lucas Vidal;Pedro Lagos;Camila Gonzalez;Antonella Silva;Diego Perez;Elena Contreras;Sofia Mendez;Elena Perez;Pablo Lagos;Camila Rojas;Ana Iturra;Sofia Gonzalez;Lucas Silva;Diego Lagos;Ana Vidal;Camila Mendez;Camila Mendez;Juan Perez;Camila Iturra;Juan Gonzalez;Sofia Contreras;Diego Contreras;Pablo Silva;Pedro Mendez;Maria Perez;Lucas Contreras;Camila Perez;Ana Mendez;Juan Gonzalez;Pablo Perez;Ana Tapia;Lucas Gonzalez;Antonella Rojas;Sofia Tapia;Antonella Lagos;Ana Rojas;Ana Contreras;Lucas Gonzalez;Maria Rojas;Pedro Contreras;Pablo Gonzalez";20500000;10250000;10250000
525;Bautizo Familiar;04-10-25;10-02-26;SalonEventos3;Santa Cruz;persona;10543062-0;Casimiro Calderon Ubilla;;;Coordinadora;"Juan Lagos;Maria Contreras;Maria Gonzalez;Diego Mendez;Lucas Gonzalez;Maria Iturra;Luis Contreras;Antonella Lagos;Ana Silva;Diego Silva;Diego Contreras;Antonella Vidal;Pablo Rojas;Luis Iturra;Antonella Rojas;Juan Silva;Ana Gonzalez;Sofia Silva;Ana Gonzalez;Luis Perez;Maria Mendez;Ana Gonzalez;Camila Iturra;Pedro Perez;Pedro Lagos;Diego Perez;Luis Lagos;Sofia Mendez;Pablo Vidal;Sofia Mendez;Sofia Vidal;Pablo Vidal;Lucas Gonzalez;Maria Rojas;Pablo Contreras;Pablo Vidal;Pablo Mendez;Diego Iturra;Diego Iturra;Diego Lagos;Sofia Mendez;Maria Tapia;Pablo Silva;Maria Mendez;Lucas Iturra";6800000;3400000;3400000
526;Matrimonio Civil;22-11-25;18-02-26;SalonEventos4;La Florida;persona;21959194-2;Bernarda Mondaca Mondaca;;;Planificador;"Ana Rojas;Juan Gonzalez;Antonella Gonzalez;Juan Iturra;Sofia Gonzalez;Luis Vidal;Sofia Silva;Elena Contreras;Pablo Contreras;Juan Contreras;Camila Silva;Pablo Lagos;Sofia Gonzalez;Antonella Silva;Pedro Lagos;Maria Perez;Diego Lagos;Diego Lagos;Maria Iturra;Pedro Perez;Luis Gonzalez;Pablo Vidal;Lucas Perez;Antonella Gonzalez;Elena Rojas;Camila Rojas;Antonella Lagos;Diego Iturra;Juan Rojas;Luis Tapia;Pablo Vidal;Ana Iturra;Juan Tapia;Juan Mendez;Luis Vidal;Camila Silva;Camila Vidal;Elena Contreras;Lucas Lagos;Maria Lagos;Elena Vidal;Ana Perez;Maria Perez;Elena Perez;Ana Rojas";22000000;11000000;11000000
527;Almuerzo de Socios;09-11-25;19-02-26;SalonEventos2;Providencia;empresa-institucion;76.000.352-2;Río Logística SpA;16624912-0;Gumersindo Estay Calderon;Director;"Ana Gonzalez;Ana Gonzalez;Camila Vidal;Lucas Vidal;Juan Iturra;Elena Tapia;Juan Contreras;Sofia Gonzalez;Sofia Vidal;Luis Perez;Juan Gonzalez;Ana Rojas;Juan Gonzalez;Juan Lagos;Sofia Iturra;Lucas Mendez;Camila Perez;Camila Perez;Pedro Gonzalez;Lucas Rojas;Pedro Perez;Pablo Vidal;Antonella Contreras;Ana Tapia;Luis Mendez;Pedro Vidal;Maria Vidal;Elena Gonzalez;Pedro Vidal;Pedro Perez;Luis Silva;Pablo Vidal;Maria Vidal;Elena Mendez;Lucas Mendez;Diego Lagos;Lucas Silva;Antonella Vidal;Maria Vidal;Diego Contreras;Elena Iturra;Elena Tapia;Pablo Rojas;Maria Perez;Maria Gonzalez";15200000;7600000;7600000
528;Seminario AcadÃ©mico;03-01-26;03-02-26;SalonEventos1;Providencia;empresa-institucion;76.000.353-0;Bosque Logística SpA;10993461-5;Herminda Arancibia Arancibia;Decana;"Elena Contreras;Camila Iturra;Ana Mendez;Elena Vidal;Lucas Tapia;Camila Mendez;Lucas Silva;Elena Tapia;Elena Vidal;Elena Silva;Lucas Lagos;Diego Lagos;Lucas Silva;Diego Mendez;Elena Gonzalez;Camila Vidal;Luis Silva;Diego Contreras;Luis Vidal;Sofia Contreras;Antonella Perez;Sofia Iturra;Luis Tapia;Pedro Contreras;Maria Iturra;Elena Lagos;Luis Tapia;Pablo Contreras;Diego Mendez;Sofia Iturra;Diego Rojas;Juan Gonzalez;Sofia Tapia;Elena Perez;Pablo Contreras;Maria Perez;Elena Rojas;Luis Vidal;Pablo Gonzalez;Pedro Iturra;Pablo Contreras;Maria Silva;Diego Silva;Ana Rojas;Pedro Contreras";12800000;6400000;6400000
529;CÃ³ctel Institucional;18-12-25;22-02-26;SalonEventos1;Providencia;empresa-institucion;76.000.354-9;Altos Logística SpA;23288914-4;Aurelio Olavarría Duarte;Presidente;"Antonella Tapia;Lucas Vidal;Sofia Perez;Pablo Rojas;Luis Vidal;Antonella Rojas;Pedro Perez;Elena Vidal;Pedro Silva;Sofia Perez;Pedro Mendez;Lucas Mendez;Pedro Lagos;Ana Tapia;Antonella Lagos;Diego Iturra;Pablo Lagos;Luis Contreras;Sofia Mendez;Sofia Contreras;Sofia Gonzalez;Juan Gonzalez;Diego Perez;Sofia Mendez;Lucas Silva;Luis Vidal;Camila Silva;Juan Rojas;Sofia Iturra;Sofia Gonzalez;Pedro Contreras;Sofia Vidal;Elena Lagos;Lucas Iturra;Antonella Perez;Elena Vidal;Sofia Gonzalez;Ana Vidal;Elena Lagos;Diego Silva;Luis Lagos;Pablo Mendez;Antonella Mendez;Antonella Lagos;Antonella Iturra";16400000;8200000;8200000
530;Lanzamiento de Proyecto;25-09-25;26-02-26;SalonEventos3;Providencia;empresa-institucion;76.000.355-7;Nova Logística SpA;21840149-K;Filomena Calderon Arancibia;Jefe Proyecto;"Camila Iturra;Diego Perez;Ana Tapia;Lucas Vidal;Camila Mendez;Sofia Tapia;Juan Gonzalez;Pablo Rojas;Ana Silva;Ana Tapia;Camila Mendez;Sofia Tapia;Juan Tapia;Juan Rojas;Camila Silva;Pedro Contreras;Juan Vidal;Elena Perez;Maria Vidal;Pablo Tapia;Camila Silva;Diego Mendez;Maria Mendez;Juan Mendez;Camila Perez;Antonella Tapia;Pedro Silva;Lucas Tapia;Diego Tapia;Diego Lagos;Lucas Rojas;Elena Tapia;Camila Silva;Juan Tapia;Ana Gonzalez;Ana Iturra;Ana Rojas;Juan Perez;Pedro Gonzalez;Sofia Contreras;Antonella Mendez;Elena Lagos;Ana Iturra;Sofia Iturra;Juan Lagos";21500000;10750000;10750000
531;Workshop de Verano;13-09-25;28-02-26;SalonEventos1;Providencia;empresa-institucion;76.000.356-5;Prisma Logística SpA;21224646-8;Gumersindo Ubilla Mondaca;Instructor;"Lucas Contreras;Lucas Mendez;Ana Iturra;Camila Iturra;Pablo Gonzalez;Lucas Perez;Sofia Iturra;Maria Gonzalez;Sofia Mendez;Ana Contreras;Luis Vidal;Antonella Contreras;Diego Perez;Luis Mendez;Luis Mendez;Maria Contreras;Sofia Gonzalez;Ana Contreras;Diego Mendez;Lucas Tapia;Diego Contreras;Pablo Iturra;Ana Iturra;Ana Gonzalez;Diego Gonzalez;Ana Vidal;Antonella Iturra;Pablo Mendez;Diego Mendez;Pablo Perez;Camila Vidal;Pablo Perez;Luis Iturra;Ana Lagos;Maria Lagos;Diego Gonzalez;Diego Vidal;Camila Silva;Ana Iturra;Luis Perez;Pedro Iturra;Antonella Mendez;Juan Mendez;Ana Tapia;Camila Silva";9300000;4650000;4650000
532;Fiesta de Fin de AÃ±o;29-10-25;08-02-26;SalonEventos4;Providencia;empresa-institucion;76.000.357-3;Vértice Logística SpA;22053196-1;Gumersindo Benavides Arancibia;MaÃ®tre;"Luis Perez;Ana Vidal;Maria Iturra;Camila Lagos;Camila Vidal;Lucas Lagos;Antonella Contreras;Maria Lagos;Diego Lagos;Juan Lagos;Juan Rojas;Maria Iturra;Pablo Lagos;Maria Lagos;Pedro Silva;Camila Lagos;Diego Silva;Camila Mendez;Sofia Lagos;Ana Gonzalez;Maria Perez;Luis Silva;Juan Perez;Pedro Gonzalez;Sofia Rojas;Ana Lagos;Diego Silva;Elena Mendez;Pedro Iturra;Juan Rojas;Luis Lagos;Diego Vidal;Elena Gonzalez;Luis Contreras;Juan Tapia;Juan Perez;Pablo Lagos;Lucas Iturra;Luis Tapia;Pedro Contreras;Juan Gonzalez;Ana Contreras;Luis Lagos;Sofia Tapia;Antonella Lagos";28400000;14200000;14200000
533;DegustaciÃ³n de Vinos;13-10-25;11-02-26;SalonEventos1;Santa Cruz;empresa-institucion;76.000.358-1;Horizonte Logística SpA;22006336-4;Bernarda Calderon Benavides;Sommelier;"Antonella Contreras;Luis Tapia;Antonella Lagos;Ana Gonzalez;Pablo Lagos;Elena Vidal;Pedro Rojas;Antonella Mendez;Antonella Contreras;Juan Perez;Luis Contreras;Antonella Lagos;Antonella Silva;Ana Vidal;Camila Lagos;Antonella Contreras;Ana Silva;Juan Perez;Pablo Contreras;Juan Contreras;Antonella Silva;Maria Silva;Juan Gonzalez;Lucas Perez;Antonella Rojas;Camila Lagos;Pablo Tapia;Lucas Iturra;Ana Mendez;Ana Perez;Maria Lagos;Pedro Iturra;Maria Rojas;Maria Tapia;Lucas Rojas;Pablo Silva;Camila Gonzalez;Maria Silva;Ana Vidal;Lucas Mendez;Sofia Vidal;Camila Rojas;Diego Contreras;Diego Rojas;Pedro Gonzalez";14800000;7400000;7400000
534;Conferencia Regional;18-11-25;26-02-26;SalonEventos2;Providencia;empresa-institucion;76.000.359-K;Punto Logística SpA;11439940-K;Demetria Estay Estay;Director;"Ana Rojas;Sofia Lagos;Juan Contreras;Juan Vidal;Pedro Vidal;Maria Iturra;Pablo Mendez;Antonella Lagos;Diego Perez;Juan Perez;Maria Gonzalez;Sofia Vidal;Pedro Silva;Camila Tapia;Luis Vidal;Antonella Contreras;Pablo Tapia;Sofia Tapia;Sofia Iturra;Elena Perez;Ana Gonzalez;Camila Contreras;Luis Mendez;Pablo Rojas;Pablo Gonzalez;Antonella Perez;Elena Tapia;Sofia Silva;Camila Rojas;Pedro Tapia;Elena Iturra;Elena Perez;Maria Mendez;Sofia Contreras;Diego Contreras;Maria Vidal;Diego Silva;Maria Tapia;Luis Mendez;Maria Rojas;Pedro Gonzalez;Juan Perez;Camila Iturra;Elena Gonzalez;Pedro Rojas";12400000;6200000;6200000
535;Charla de MotivaciÃ³n;15-09-25;21-02-26;SalonEventos3;Providencia;empresa-institucion;76.000.360-3;Andes Tecnología SpA;17500503-K;Gumersindo Calderon Benavides;Coach;"Juan Lagos;Elena Contreras;Juan Silva;Elena Iturra;Pedro Tapia;Camila Vidal;Lucas Rojas;Lucas Vidal;Pedro Gonzalez;Elena Gonzalez;Juan Iturra;Diego Contreras;Pablo Perez;Juan Iturra;Diego Contreras;Diego Silva;Lucas Contreras;Pedro Perez;Elena Silva;Maria Contreras;Camila Mendez;Antonella Iturra;Ana Gonzalez;Lucas Gonzalez;Ana Mendez;Antonella Tapia;Sofia Rojas;Pedro Mendez;Antonella Lagos;Diego Gonzalez;Elena Contreras;Pablo Lagos;Ana Contreras;Pedro Lagos;Luis Vidal;Juan Lagos;Camila Tapia;Ana Iturra;Juan Lagos;Maria Contreras;Ana Tapia;Pablo Gonzalez;Pedro Iturra;Pablo Lagos;Maria Contreras";10200000;5100000;5100000
536;Lanzamiento de Libro;08-12-25;01-02-26;SalonEventos2;Santiago Centro;socio;21038193-7;;;;Editora;"Luis Rojas;Elena Silva;Lucas Vidal;Camila Tapia;Ana Vidal;Pablo Perez;Pablo Rojas;Sofia Rojas;Lucas Silva;Ana Iturra;Camila Rojas;Elena Tapia;Lucas Iturra;Camila Tapia;Juan Iturra;Antonella Gonzalez;Luis Gonzalez;Lucas Rojas;Ana Mendez;Elena Lagos;Camila Tapia;Diego Vidal;Pedro Iturra;Maria Tapia;Juan Tapia;Camila Contreras;Sofia Contreras;Camila Contreras;Antonella Perez;Diego Tapia;Pablo Rojas;Pedro Mendez;Camila Lagos;Maria Contreras;Juan Iturra;Maria Mendez;Pedro Rojas;Antonella Silva;Luis Lagos;Camila Vidal;Ana Mendez;Pedro Mendez;Pedro Iturra;Pablo Mendez;Antonella Iturra";6900000;3450000;3450000
537;Asamblea de Accionistas;05-09-25;19-02-26;SalonEventos3;La Florida;empresa-institucion;76.000.361-1;Pacifico Tecnología SpA;18666864-2;Filomena Ubilla Ubilla;Gerente;"Luis Gonzalez;Ana Gonzalez;Maria Vidal;Pablo Mendez;Ana Iturra;Pedro Rojas;Pablo Silva;Diego Gonzalez;Camila Vidal;Ana Iturra;Camila Gonzalez;Elena Tapia;Antonella Mendez;Camila Tapia;Sofia Tapia;Sofia Vidal;Camila Vidal;Sofia Lagos;Pedro Iturra;Camila Gonzalez;Pedro Tapia;Lucas Rojas;Pedro Vidal;Sofia Mendez;Maria Rojas;Ana Silva;Pedro Perez;Maria Tapia;Camila Lagos;Camila Lagos;Camila Gonzalez;Diego Iturra;Maria Gonzalez;Juan Gonzalez;Diego Perez;Juan Vidal;Pablo Mendez;Diego Rojas;Ana Mendez;Pedro Perez;Diego Mendez;Sofia Tapia;Luis Perez;Pablo Lagos;Maria Lagos";22100000;11050000;11050000
538;CapacitaciÃ³n de Ventas;14-09-25;23-02-26;SalonEventos4;La Florida;empresa-institucion;76.000.362-K;Patagonia Tecnología SpA;17021785-3;Gumersindo Ubilla Benavides;Consultora;"Elena Iturra;Camila Gonzalez;Diego Iturra;Sofia Iturra;Pedro Gonzalez;Sofia Rojas;Luis Iturra;Camila Contreras;Lucas Gonzalez;Pedro Lagos;Juan Tapia;Camila Mendez;Maria Tapia;Elena Contreras;Diego Iturra;Sofia Tapia;Juan Silva;Pedro Silva;Juan Rojas;Maria Lagos;Luis Tapia;Pedro Lagos;Camila Perez;Juan Iturra;Elena Tapia;Diego Silva;Ana Iturra;Juan Perez;Lucas Gonzalez;Pablo Tapia;Luis Iturra;Elena Contreras;Camila Lagos;Lucas Vidal;Maria Rojas;Ana Gonzalez;Pablo Tapia;Ana Vidal;Pedro Contreras;Diego Mendez;Antonella Vidal;Camila Rojas;Sofia Iturra;Maria Vidal;Luis Mendez";9400000;4700000;4700000
539;Fiesta de Navidad;23-11-25;24-02-26;SalonEventos2;Santa Cruz;empresa-institucion;76.000.363-8;Mapocho Tecnología SpA;10218243-K;Filomena Arancibia Benavides;Productor;"Antonella Mendez;Elena Contreras;Luis Perez;Antonella Gonzalez;Lucas Contreras;Ana Lagos;Pablo Lagos;Ana Mendez;Elena Vidal;Maria Contreras;Maria Mendez;Juan Tapia;Luis Contreras;Pablo Tapia;Juan Iturra;Elena Lagos;Luis Lagos;Ana Lagos;Sofia Lagos;Juan Silva;Antonella Vidal;Pedro Rojas;Camila Perez;Maria Mendez;Diego Contreras;Luis Rojas;Antonella Rojas;Pedro Contreras;Sofia Tapia;Pedro Vidal;Antonella Rojas;Sofia Mendez;Juan Mendez;Elena Lagos;Sofia Lagos;Diego Iturra;Juan Iturra;Juan Contreras;Luis Gonzalez;Antonella Lagos;Juan Vidal;Pablo Rojas;Ana Lagos;Elena Mendez;Maria Silva";21500000;10750000;10750000
540;Recital de Piano;24-11-25;27-02-26;SalonEventos3;Providencia;socio;9897596-9;;;;Director;"Sofia Contreras;Antonella Silva;Camila Contreras;Maria Contreras;Pablo Rojas;Lucas Perez;Diego Mendez;Antonella Perez;Pedro Gonzalez;Pablo Contreras;Luis Contreras;Camila Perez;Diego Contreras;Ana Iturra;Camila Contreras;Sofia Tapia;Diego Iturra;Lucas Gonzalez;Camila Vidal;Maria Lagos;Luis Lagos;Diego Vidal;Elena Contreras;Elena Vidal;Juan Rojas;Ana Tapia;Pablo Iturra;Camila Mendez;Antonella Contreras;Juan Rojas;Camila Contreras;Elena Iturra;Pedro Tapia;Pablo Gonzalez;Maria Mendez;Antonella Silva;Ana Perez;Sofia Contreras;Lucas Gonzalez;Diego Perez;Juan Lagos;Elena Tapia;Pablo Vidal;Pablo Contreras;Juan Perez";14800000;7400000;7400000
541;Aniversario de Bodas;09-10-25;18-02-26;SalonEventos2;Santa Cruz;persona;11911922-7;Herminda Benavides Olavarría;;;Socia;"Maria Gonzalez;Ana Tapia;Pedro Iturra;Sofia Lagos;Luis Contreras;Pedro Silva;Antonella Contreras;Luis Silva;Antonella Perez;Maria Mendez;Pablo Perez;Lucas Tapia;Lucas Tapia;Camila Tapia;Camila Mendez;Juan Vidal;Sofia Rojas;Pedro Contreras;Luis Tapia;Sofia Mendez;Pedro Tapia;Maria Iturra;Elena Perez;Maria Tapia;Antonella Vidal;Lucas Perez;Sofia Gonzalez;Sofia Contreras;Ana Contreras;Luis Perez;Diego Iturra;Elena Vidal;Sofia Silva;Luis Perez;Camila Mendez;Lucas Vidal;Camila Silva;Antonella Rojas;Ana Vidal;Diego Silva;Pedro Silva;Pedro Lagos;Ana Silva;Juan Gonzalez;Camila Tapia";15200000;7600000;7600000
542;Gala de Caridad;17-10-25;27-02-26;SalonEventos3;Providencia;empresa-institucion;76.000.364-6;Cordillera Tecnología SpA;19832726-3;Casimiro Estay Mondaca;Director;"Elena Contreras;Maria Perez;Elena Vidal;Maria Contreras;Pedro Gonzalez;Ana Lagos;Ana Silva;Maria Gonzalez;Camila Iturra;Lucas Silva;Diego Mendez;Luis Silva;Antonella Silva;Lucas Gonzalez;Antonella Mendez;Camila Vidal;Ana Tapia;Lucas Vidal;Pablo Perez;Sofia Silva;Pedro Silva;Camila Lagos;Juan Lagos;Pedro Mendez;Diego Gonzalez;Luis Perez;Diego Contreras;Elena Rojas;Ana Perez;Lucas Lagos;Maria Tapia;Lucas Gonzalez;Diego Tapia;Camila Iturra;Juan Tapia;Luis Lagos;Maria Rojas;Pedro Mendez;Pablo Tapia;Elena Perez;Juan Mendez;Camila Iturra;Juan Rojas;Lucas Mendez;Ana Rojas";23800000;11900000;11900000
543;InauguraciÃ³n de GalerÃ­a;24-10-25;18-02-26;SalonEventos1;Providencia;empresa-institucion;76.000.365-4;Norte Tecnología SpA;14478788-9;Aurelio Ubilla Arancibia;Curadora;"Luis Contreras;Elena Perez;Pablo Perez;Ana Silva;Sofia Mendez;Sofia Contreras;Elena Gonzalez;Juan Mendez;Camila Lagos;Ana Vidal;Elena Lagos;Pedro Mendez;Pablo Gonzalez;Juan Mendez;Pablo Mendez;Antonella Gonzalez;Lucas Tapia;Pablo Iturra;Diego Perez;Camila Contreras;Camila Perez;Ana Silva;Pablo Lagos;Juan Iturra;Luis Tapia;Lucas Tapia;Elena Contreras;Elena Iturra;Lucas Iturra;Ana Rojas;Sofia Rojas;Pedro Perez;Camila Perez;Pablo Mendez;Lucas Contreras;Antonella Tapia;Pablo Mendez;Camila Rojas;Sofia Rojas;Luis Contreras;Elena Tapia;Diego Perez;Juan Gonzalez;Juan Iturra;Camila Perez";26500000;13250000;13250000
544;Seminario de TecnologÃ­a;18-11-25;19-02-26;SalonEventos1;Santiago Centro;empresa-institucion;76.000.366-2;Sur Tecnología SpA;13398129-2;Filomena Mondaca Mondaca;Analista;"Lucas Perez;Pedro Iturra;Ana Perez;Pedro Silva;Elena Silva;Sofia Tapia;Camila Contreras;Maria Lagos;Maria Mendez;Lucas Iturra;Pedro Vidal;Diego Gonzalez;Elena Iturra;Luis Mendez;Pedro Vidal;Sofia Tapia;Pablo Perez;Antonella Iturra;Camila Tapia;Sofia Iturra;Elena Perez;Lucas Contreras;Pedro Tapia;Sofia Mendez;Lucas Perez;Pedro Lagos;Maria Tapia;Camila Lagos;Juan Tapia;Diego Silva;Elena Vidal;Maria Gonzalez;Lucas Perez;Juan Perez;Pablo Tapia;Diego Perez;Diego Contreras;Antonella Silva;Sofia Silva;Sofia Tapia;Camila Iturra;Sofia Mendez;Sofia Rojas;Antonella Gonzalez;Maria Tapia";28400000;14200000;14200000
545;Jornada de IntegraciÃ³n;10-11-25;18-02-26;SalonEventos4;Santa Cruz;empresa-institucion;76.000.367-0;Litoral Tecnología SpA;23815707-2;Gumersindo Calderon Calderon;Consultor;"Maria Gonzalez;Diego Contreras;Luis Mendez;Antonella Lagos;Pablo Vidal;Maria Lagos;Elena Contreras;Elena Tapia;Ana Contreras;Pablo Iturra;Pablo Perez;Antonella Gonzalez;Maria Silva;Pablo Silva;Elena Contreras;Pablo Contreras;Pablo Perez;Pablo Rojas;Lucas Iturra;Sofia Mendez;Camila Silva;Diego Gonzalez;Camila Mendez;Antonella Gonzalez;Antonella Rojas;Pedro Perez;Pedro Mendez;Camila Rojas;Camila Iturra;Pedro Mendez;Sofia Tapia;Ana Contreras;Lucas Vidal;Ana Silva;Maria Vidal;Diego Mendez;Sofia Contreras;Elena Mendez;Pedro Perez;Maria Contreras;Juan Gonzalez;Diego Lagos;Juan Rojas;Pablo Mendez;Juan Vidal";9600000;4800000;4800000
546;Fiesta de Bienvenida;14-11-25;10-02-26;SalonEventos1;La Florida;empresa-institucion;76.000.368-9;Aconcagua Tecnología SpA;20486881-6;Aurelio Estay Duarte;Productora;"Maria Perez;Diego Perez;Antonella Iturra;Lucas Rojas;Pablo Iturra;Camila Perez;Elena Gonzalez;Sofia Rojas;Lucas Gonzalez;Juan Rojas;Juan Mendez;Sofia Gonzalez;Pablo Gonzalez;Camila Silva;Pablo Silva;Pablo Iturra;Camila Lagos;Juan Vidal;Juan Lagos;Elena Iturra;Luis Iturra;Elena Iturra;Maria Perez;Ana Vidal;Elena Vidal;Sofia Perez;Sofia Rojas;Elena Vidal;Sofia Contreras;Antonella Tapia;Elena Silva;Juan Rojas;Elena Silva;Juan Lagos;Elena Silva;Antonella Contreras;Luis Contreras;Sofia Contreras;Camila Iturra;Diego Rojas;Pablo Vidal;Luis Perez;Elena Iturra;Camila Contreras;Juan Vidal";25400000;12700000;12700000
547;Cocktail de Negocios;16-10-25;11-02-26;SalonEventos1;Santiago Centro;empresa-institucion;76.000.369-7;Austral Tecnología SpA;23390719-7;Herminda Mondaca Mondaca;Analista;"Pedro Silva;Diego Gonzalez;Diego Tapia;Sofia Tapia;Maria Mendez;Pablo Tapia;Lucas Contreras;Maria Gonzalez;Lucas Mendez;Pablo Gonzalez;Antonella Mendez;Diego Iturra;Diego Lagos;Lucas Rojas;Sofia Lagos;Lucas Silva;Sofia Rojas;Antonella Lagos;Juan Iturra;Maria Lagos;Luis Perez;Diego Lagos;Camila Tapia;Camila Mendez;Diego Silva;Camila Rojas;Luis Silva;Pedro Silva;Juan Silva;Lucas Lagos;Sofia Rojas;Sofia Iturra;Camila Rojas;Elena Tapia;Lucas Vidal;Camila Vidal;Sofia Lagos;Luis Mendez;Ana Mendez;Juan Gonzalez;Diego Mendez;Pedro Vidal;Antonella Tapia;Luis Gonzalez;Ana Rojas";12100000;6050000;6050000
