run_persona;nombre_completo;email;telefono_celular;telefono_alternativo;direccion_calle;comuna_nombre;region_codigo;region_nombre;tipo_persona;run_socio_titular;parentesco;fecha_nacimiento;fecha_inicio_membresia;fecha_fin_membresia;es_usuario_sistema;tipo_usuario;clave_en_texto_plano;sucursal_base_nombre
14103927-1;"alvaro ortiz fuentes";alvaro.ortiz146@mail.cl;;;"av vitacura 3700";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave2808;providencia
6169628-8;"ignacio galdames barrera";ignacio.galdames415@mail.cl;973661740;;"av pedro de valdivia 1200";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1164;"la florida"
9903786-5;"claudio pardo mendez";claudio.pardo48@mail.cl;929039556;;"av irarrazaval 1400";"san miguel";13;metropolitana;invitado;24259004-k;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
11379885-8;"oscar fuentes jara";oscar.fuentes680@mail.cl;;;"av macul 1500";independencia;13;metropolitana;adicional;6733680-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
23532615-9;"natalia quezada alvarez";natalia.quezada657@mail.cl;947830727;;"av vitacura 1300";"santa cruz";6;o'higgins;beneficiario;23814404-3;;;2025-01-01;2025-12-31;NO;;;providencia
22123646-7;"daniela mendez duarte";daniela.mendez321@mail.cl;;;"av pedro de valdivia 500";nunoa;13;metropolitana;invitado;12685186-0;;;2025-01-01;2025-12-31;NO;;;providencia
8929751-5;"loreto jara ortiz";loreto.jara529@mail.cl;944532058;;"av vitacura 1000";"la florida";13;metropolitana;adicional;22070632-k;;;2025-01-01;2025-12-31;NO;;;"la florida"
22042719-4;"javiera nunez alvarez";javiera.nunez6@mail.cl;;;"av apoquindo 1300";"santa cruz";6;o'higgins;invitado;24616191-7;;;2025-01-01;2025-12-31;NO;;;"la florida"
13171234-0;"javiera lagos galdames";javiera.lagos680@mail.cl;976947732;;"av vicuna mackenna 300";independencia;13;metropolitana;adicional;9705901-8;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
13766616-2;"patricia pardo duarte";patricia.pardo766@mail.cl;942585188;;"av vitacura 900";concepcion;8;biobio;invitado;13660065-2;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
10780438-1;"claudio barrera quezada";claudio.barrera990@mail.cl;928726762;;"av apoquindo 2600";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4503;providencia
20951877-7;"alvaro mendez alvarez";alvaro.mendez538@mail.cl;;;"av macul 2800";independencia;13;metropolitana;invitado;12529254-2;;;2025-01-01;2025-12-31;NO;;;"la florida"
19456091-5;"natalia quezada galdames";natalia.quezada930@mail.cl;990153124;;"av vicuna mackenna 2000";"la reina";13;metropolitana;invitado;11882029-0;;;2025-01-01;2025-12-31;NO;;;providencia
23869043-9;"loreto nunez iturra";loreto.nunez813@mail.cl;;;"av macul 600";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3036;"santiago centro"
13538403-8;"loreto galdames jara";loreto.galdames695@mail.cl;986832471;;"av providencia 1700";concepcion;8;biobio;beneficiario;6168484-0;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
20314795-3;"felicia ortiz henriquez";felicia.ortiz789@mail.cl;996355653;;"av alameda 2900";independencia;13;metropolitana;adicional;24828388-0;;;2025-01-01;2025-12-31;NO;;;providencia
7372053-2;"enrique galdames duarte";enrique.galdames825@mail.cl;947513727;;"av alameda 2200";santiago;13;metropolitana;invitado;9883512-8;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
20711164-3;"mauricio ortiz pardo";mauricio.ortiz33@mail.cl;;;"av irarrazaval 2800";"san miguel";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3601;"santa cruz"
10205942-7;"javiera contreras quezada";javiera.contreras581@mail.cl;986484804;;"av macul 900";maipu;13;metropolitana;adicional;8240232-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
13403699-0;"loreto fuentes quezada";loreto.fuentes465@mail.cl;;;"av pedro de valdivia 2400";nunoa;13;metropolitana;adicional;22310528-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
24769873-0;"kevin duarte duarte";kevin.duarte65@mail.cl;;;"av vicuna mackenna 200";independencia;13;metropolitana;invitado;7156539-4;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
22163787-9;"beatriz espinoza duarte";beatriz.espinoza109@mail.cl;998963096;;"av apoquindo 1800";"santa cruz";6;o'higgins;adicional;16653005-1;;;2025-01-01;2025-12-31;NO;;;providencia
7785879-4;"daniela henriquez mendez";daniela.henriquez806@mail.cl;945086625;;"av pedro de valdivia 1000";"la florida";13;metropolitana;beneficiario;6433429-8;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
14669673-2;"mauricio barrera henriquez";mauricio.barrera830@mail.cl;;;"av vitacura 3100";nunoa;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8596;providencia
6293949-7;"helena pardo espinoza";helena.pardo913@mail.cl;;;"av vicuna mackenna 500";"santa cruz";6;o'higgins;invitado;20711164-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
23340683-k;"felicia pardo henriquez";felicia.pardo618@mail.cl;962214696;;"av apoquindo 4000";"la reina";13;metropolitana;invitado;15182198-7;;;2025-01-01;2025-12-31;NO;;;providencia
5851582-9;"patricia pardo lagos";patricia.pardo417@mail.cl;;;"av alameda 3800";"las condes";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8578;"santa cruz"
20134868-4;"kevin mendez quezada";kevin.mendez779@mail.cl;914687271;;"av vitacura 2000";"la florida";13;metropolitana;invitado;15372071-5;;;2025-01-01;2025-12-31;NO;;;"la florida"
15049972-0;"javiera fuentes espinoza";javiera.fuentes407@mail.cl;;;"av apoquindo 2900";nunoa;13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave8908;"santiago centro"
18927937-6;"beatriz lagos ortiz";beatriz.lagos602@mail.cl;;;"av vicuna mackenna 1100";"la reina";13;metropolitana;adicional;7204671-7;;;2025-01-01;2025-12-31;NO;;;"la florida"
22052029-3;"felicia ortiz alvarez";felicia.ortiz855@mail.cl;;;"av vicuna mackenna 3200";"puente alto";13;metropolitana;adicional;8240232-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
14724940-3;"ignacio duarte iturra";ignacio.duarte33@mail.cl;;;"av recoleta 2600";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4454;"santiago centro"
5190592-k;"natalia quezada espinoza";natalia.quezada409@mail.cl;988120551;;"av macul 3900";"san miguel";13;metropolitana;invitado;7911988-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
14889181-8;"helena ortiz nunez";helena.ortiz851@mail.cl;;;"av vicuna mackenna 2600";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4442;"la florida"
6082822-9;"enrique jara contreras";enrique.jara996@mail.cl;979092056;;"av vitacura 3500";nunoa;13;metropolitana;invitado;5022332-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
23270681-3;"loreto lagos contreras";loreto.lagos217@mail.cl;;;"av vicuna mackenna 3800";"puente alto";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave2355;"santa cruz"
20068284-k;"javiera lagos lagos";javiera.lagos519@mail.cl;;;"av macul 2200";nunoa;13;metropolitana;beneficiario;11414231-k;;;2025-01-01;2025-12-31;NO;;;providencia
23488212-0;"enrique henriquez pardo";enrique.henriquez211@mail.cl;927622107;;"av macul 2200";"las condes";13;metropolitana;invitado;9423746-7;;;2025-01-01;2025-12-31;NO;;;providencia
5687544-1;"daniela espinoza galdames";daniela.espinoza189@mail.cl;980730766;;"av macul 400";"puente alto";13;metropolitana;invitado;6547530-6;;;2025-01-01;2025-12-31;NO;;;providencia
18845616-6;"mauricio pardo fuentes";mauricio.pardo605@mail.cl;987464896;;"av macul 3300";providencia;13;metropolitana;invitado;7337201-1;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
22748876-8;"helena pardo alvarez";helena.pardo240@mail.cl;943626711;;"av alameda 700";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5564;"la florida"
12016259-4;"kevin quezada ortiz";kevin.quezada75@mail.cl;963408903;;"av macul 600";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5324;"santa cruz"
21872313-9;"claudio iturra fuentes";claudio.iturra530@mail.cl;;;"av vicuna mackenna 1000";nunoa;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5962;providencia
18241786-9;"helena jara pardo";helena.jara348@mail.cl;;;"av macul 1100";"santa cruz";6;o'higgins;adicional;24724208-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
23675099-k;"daniela quezada barrera";daniela.quezada114@mail.cl;;;"av gran avenida 500";maipu;13;metropolitana;adicional;17317597-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
14595940-1;"helena quezada espinoza";helena.quezada148@mail.cl;942417136;;"av apoquindo 2300";nunoa;13;metropolitana;invitado;19206433-3;;;2025-01-01;2025-12-31;NO;;;providencia
16320800-8;"enrique mendez galdames";enrique.mendez805@mail.cl;;;"av apoquindo 100";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1975;"santiago centro"
8202819-4;"javiera quezada henriquez";javiera.quezada384@mail.cl;;;"av alameda 1600";independencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1558;"la florida"
18881029-2;"kevin henriquez nunez";kevin.henriquez406@mail.cl;916393156;;"av macul 900";concepcion;8;biobio;invitado;17876851-4;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
9419891-7;"enrique nunez fuentes";enrique.nunez410@mail.cl;;;"av pedro de valdivia 3500";"santa cruz";6;o'higgins;beneficiario;14868324-1;;;2025-01-01;2025-12-31;NO;;;providencia
12919929-6;"oscar galdames fuentes";oscar.galdames538@mail.cl;933211829;;"av vitacura 1700";maipu;13;metropolitana;beneficiario;24652377-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
13126477-1;"ignacio barrera barrera";ignacio.barrera544@mail.cl;927924204;;"av vitacura 2600";"la florida";13;metropolitana;beneficiario;18343881-2;;;2025-01-01;2025-12-31;NO;;;providencia
20546017-1;"felicia nunez henriquez";felicia.nunez1@mail.cl;;;"av gran avenida 2200";concepcion;8;biobio;invitado;14766439-0;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
24012798-2;"enrique espinoza barrera";enrique.espinoza125@mail.cl;949982512;;"av recoleta 3900";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1798;providencia
9874581-0;"claudio pardo galdames";claudio.pardo920@mail.cl;927833915;;"av macul 800";"las condes";13;metropolitana;adicional;9666051-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
8117271-4;"kevin jara lagos";kevin.jara518@mail.cl;;;"av alameda 2700";concepcion;8;biobio;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave2064;providencia
12141663-8;"javiera quezada alvarez";javiera.quezada859@mail.cl;;;"av apoquindo 3000";nunoa;13;metropolitana;beneficiario;13667087-5;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
20063608-2;"enrique barrera mendez";enrique.barrera504@mail.cl;961070992;;"av vicuna mackenna 300";"las condes";13;metropolitana;beneficiario;24666274-7;;;2025-01-01;2025-12-31;NO;;;providencia
12535976-0;"claudio nunez ortiz";claudio.nunez920@mail.cl;996395871;;"av vitacura 3600";independencia;13;metropolitana;beneficiario;24301503-0;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
22921904-1;"beatriz jara fuentes";beatriz.jara587@mail.cl;952928630;;"av pedro de valdivia 2700";"santa cruz";6;o'higgins;adicional;24652377-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
9487519-2;"oscar lagos jara";oscar.lagos818@mail.cl;955403431;;"av vitacura 2300";concepcion;8;biobio;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4999;providencia
14547964-9;"felicia pardo lagos";felicia.pardo261@mail.cl;963765395;;"av recoleta 4000";nunoa;13;metropolitana;adicional;12204047-k;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
16243481-4;"loreto iturra duarte";loreto.iturra183@mail.cl;975730375;;"av vicuna mackenna 3200";"vina del mar";5;valparaiso;adicional;9705901-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
11808874-3;"ignacio espinoza lagos";ignacio.espinoza117@mail.cl;939555764;;"av vitacura 3500";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave9142;providencia
19369494-2;"mauricio lagos barrera";mauricio.lagos666@mail.cl;922162967;;"av alameda 3500";"las condes";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave9639;"santa cruz"
22945892-5;"natalia mendez ortiz";natalia.mendez80@mail.cl;949580730;;"av vitacura 2400";maipu;13;metropolitana;beneficiario;15004218-2;hijo;;2025-01-01;2025-12-31;NO;;;"la florida"
17305257-6;"felicia iturra duarte";felicia.iturra88@mail.cl;937180724;;"av macul 300";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1685;"la florida"
18292955-7;"patricia galdames nunez";patricia.galdames138@mail.cl;966613186;;"av alameda 800";nunoa;13;metropolitana;invitado;6005570-0;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
15506745-0;"helena fuentes iturra";helena.fuentes98@mail.cl;954060887;;"av apoquindo 2300";concepcion;8;biobio;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6131;"la florida"
7902313-2;"claudio quezada duarte";claudio.quezada923@mail.cl;955346901;;"av vitacura 3700";maipu;13;metropolitana;adicional;12972040-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
7453756-1;"mauricio iturra quezada";mauricio.iturra551@mail.cl;983275747;;"av irarrazaval 2500";maipu;13;metropolitana;invitado;10087613-6;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
11400363-8;"daniela jara fuentes";daniela.jara900@mail.cl;912224264;;"av recoleta 2300";"las condes";13;metropolitana;beneficiario;9946748-2;;;2025-01-01;2025-12-31;NO;;;providencia
22273968-3;"mauricio ortiz espinoza";mauricio.ortiz168@mail.cl;;;"av alameda 1500";"la florida";13;metropolitana;beneficiario;14093618-9;;;2025-01-01;2025-12-31;NO;;;providencia
21913322-7;"loreto barrera contreras";loreto.barrera171@mail.cl;;;"av vicuna mackenna 3900";providencia;13;metropolitana;invitado;23421109-9;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
15186975-3;"daniela barrera fuentes";daniela.barrera482@mail.cl;;;"av alameda 3000";"santa cruz";6;o'higgins;adicional;10098345-1;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
24124916-4;"alvaro galdames galdames";alvaro.galdames829@mail.cl;;;"av gran avenida 3800";"vina del mar";5;valparaiso;adicional;10103519-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
17273450-2;"loreto duarte fuentes";loreto.duarte235@mail.cl;;;"av recoleta 100";concepcion;8;biobio;invitado;10968159-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
23887289-0;"claudio alvarez nunez";claudio.alvarez123@mail.cl;984060423;;"av vitacura 3800";providencia;13;metropolitana;adicional;24828388-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
11888769-7;"enrique mendez duarte";enrique.mendez72@mail.cl;;;"av providencia 2000";"santa cruz";6;o'higgins;invitado;10720940-0;;;2025-01-01;2025-12-31;NO;;;providencia
8220524-1;"enrique contreras espinoza";enrique.contreras258@mail.cl;937440430;;"av alameda 700";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7963;"santiago centro"
11609276-9;"helena lagos henriquez";helena.lagos226@mail.cl;974729698;;"av gran avenida 600";"san miguel";13;metropolitana;adicional;5851582-9;;;2025-01-01;2025-12-31;NO;;;providencia
21319158-6;"enrique iturra galdames";enrique.iturra725@mail.cl;936375207;;"av vicuna mackenna 1200";concepcion;8;biobio;adicional;21724764-1;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
14402793-7;"ignacio nunez espinoza";ignacio.nunez124@mail.cl;956149496;;"av recoleta 3300";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave2505;providencia
14333056-7;"beatriz mendez ortiz";beatriz.mendez509@mail.cl;;;"av irarrazaval 2200";"la reina";13;metropolitana;beneficiario;9081387-0;;;2025-01-01;2025-12-31;NO;;;providencia
12178147-6;"enrique ortiz fuentes";enrique.ortiz851@mail.cl;966081118;;"av alameda 2100";providencia;13;metropolitana;adicional;24441689-6;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
7733684-2;"alvaro contreras contreras";alvaro.contreras966@mail.cl;951752501;;"av apoquindo 1900";independencia;13;metropolitana;adicional;21971159-k;;;2025-01-01;2025-12-31;NO;;;"la florida"
24121584-2;"gonzalo duarte alvarez";gonzalo.duarte501@mail.cl;922825406;;"av apoquindo 1400";"la florida";13;metropolitana;invitado;20711164-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
10431820-7;"oscar ortiz jara";oscar.ortiz80@mail.cl;916526182;;"av pedro de valdivia 3700";maipu;13;metropolitana;invitado;24071208-5;;;2025-01-01;2025-12-31;NO;;;providencia
22299119-9;"helena mendez nunez";helena.mendez274@mail.cl;;;"av pedro de valdivia 3900";concepcion;8;biobio;invitado;12016259-4;;;2025-01-01;2025-12-31;NO;;;"la florida"
11272025-0;"loreto nunez jara";loreto.nunez931@mail.cl;;;"av irarrazaval 3800";"la florida";13;metropolitana;adicional;12204047-k;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
24283795-8;"kevin espinoza nunez";kevin.espinoza356@mail.cl;;;"av vicuna mackenna 600";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3584;"santa cruz"
11927260-3;"felicia barrera mendez";felicia.barrera985@mail.cl;971557016;;"av pedro de valdivia 3200";"santa cruz";6;o'higgins;invitado;12623444-9;;;2025-01-01;2025-12-31;NO;;;"la florida"
21732052-6;"patricia alvarez henriquez";patricia.alvarez341@mail.cl;967115600;;"av pedro de valdivia 1800";santiago;13;metropolitana;adicional;24301503-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
23399901-6;"ignacio contreras alvarez";ignacio.contreras618@mail.cl;955542168;;"av irarrazaval 100";maipu;13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave1274;providencia
22307130-9;"patricia contreras iturra";patricia.contreras666@mail.cl;977378277;;"av apoquindo 3300";"santa cruz";6;o'higgins;invitado;18849138-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
12720775-5;"helena pardo galdames";helena.pardo881@mail.cl;;;"av vicuna mackenna 3900";"santa cruz";6;o'higgins;adicional;17276261-8;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
20305800-2;"javiera espinoza fuentes";javiera.espinoza294@mail.cl;980228344;;"av vicuna mackenna 100";"san miguel";13;metropolitana;invitado;10780438-1;;;2025-01-01;2025-12-31;NO;;;"la florida"
5719845-1;"ignacio contreras fuentes";ignacio.contreras637@mail.cl;;;"av irarrazaval 800";"puente alto";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4529;"santa cruz"
23678821-2;"felicia duarte pardo";felicia.duarte66@mail.cl;;;"av providencia 3000";santiago;13;metropolitana;adicional;18738609-8;;;2025-01-01;2025-12-31;NO;;;"la florida"
13787697-3;"claudio mendez lagos";claudio.mendez638@mail.cl;;;"av pedro de valdivia 1200";independencia;13;metropolitana;invitado;14123671-7;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
12395233-2;"beatriz alvarez quezada";beatriz.alvarez145@mail.cl;;;"av alameda 300";"las condes";13;metropolitana;invitado;17317597-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
23947156-9;"oscar quezada alvarez";oscar.quezada228@mail.cl;959627195;;"av recoleta 1700";"vina del mar";5;valparaiso;adicional;19879651-0;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
5089076-8;"daniela fuentes contreras";daniela.fuentes151@mail.cl;935771710;;"av alameda 3700";"vina del mar";5;valparaiso;adicional;15664249-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
23080880-5;"alvaro galdames espinoza";alvaro.galdames202@mail.cl;;;"av apoquindo 2900";"las condes";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6400;providencia
21062348-4;"alvaro mendez pardo";alvaro.mendez993@mail.cl;;;"av vicuna mackenna 1700";santiago;13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave3207;"santa cruz"
20883250-3;"claudio alvarez lagos";claudio.alvarez105@mail.cl;921466371;;"av vicuna mackenna 700";independencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave2653;"santiago centro"
21573256-8;"javiera nunez ortiz";javiera.nunez707@mail.cl;955003000;;"av vitacura 1200";"la reina";13;metropolitana;beneficiario;11898098-4;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
18055324-k;"helena barrera quezada";helena.barrera692@mail.cl;;;"av gran avenida 2000";concepcion;8;biobio;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave4096;"la florida"
